# Reviewed baseline for diagnostics that predate the current policy gate.
# Format: repository-relative path<TAB>line<TAB>rule<TAB>symbol.
# New diagnostics are never accepted by this file; remove entries as debt is fixed.
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	97	numeric-value-carries-no-name	127
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	109	declared-name-is-not-spelled-in-full	W
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	109	function-branches-too-many-ways	write reaches 11
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	192	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	196	numeric-value-carries-no-name	8
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	197	numeric-value-carries-no-name	8
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	198	numeric-value-carries-no-name	6
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	199	numeric-value-carries-no-name	17
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	217	declared-name-is-not-spelled-in-full	R
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	217	function-branches-too-many-ways	read reaches 25
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	274	numeric-value-carries-no-name	9
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	286	numeric-value-carries-no-name	3
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	287	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	288	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	288	numeric-value-carries-no-name	8
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	289	numeric-value-carries-no-name	6
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	290	numeric-value-carries-no-name	7
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	292	numeric-value-carries-no-name	0x7fff_ffff
crates/slingshot-agent-connection/src/authentication/identity_management_http2.rs	355	declared-name-is-not-spelled-in-full	R
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	21	declared-name-is-not-spelled-in-full	f
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	21	declared-name-is-not-spelled-in-full	fmt
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	44	declared-name-is-not-spelled-in-full	f
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	44	declared-name-is-not-spelled-in-full	fmt
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	110	function-branches-too-many-ways	name_byte reaches 18
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	169	numeric-value-carries-no-name	127
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	169	numeric-value-carries-no-name	32
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	173	numeric-value-carries-no-name	3
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	194	numeric-value-carries-no-name	3
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	197	numeric-value-carries-no-name	100
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	198	numeric-value-carries-no-name	10
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	200	numeric-value-carries-no-name	100
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers.rs	200	numeric-value-carries-no-name	600
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	44	numeric-value-carries-no-name	6
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	49	numeric-value-carries-no-name	127
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	57	numeric-value-carries-no-name	6
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	68	numeric-value-carries-no-name	10
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	68	numeric-value-carries-no-name	2
